-0.632344,0.0513892,32.7538
0.707649,0.00606361,45.6236
0.481936,0.00394704,29.4577
0.437607,-0.0849809,10.5549
0.198664,-0.0865068,7.37188
0.884681,-0.115998,57.7533
0.354208,0.0658672,32.9813
-0.466556,0.025504,23.438
0.386591,-0.095446,4.43627
-0.668883,-0.0879777,51.1035
-0.335233,0.138995,8.01866
0.752632,-0.131948,37.221
0.724361,-0.111258,35.5757
-0.353177,0.0901061,2.85012
-0.79787,-0.0234025,54.4589
0.637683,-0.181035,16.3115
-0.44434,-0.0511109,34.9928
0.35013,0.095995,37.9248
0.517821,0.0945326,44.8585
-0.580279,0.0618573,26.6472
0.365676,0.116386,41.804
-0.648784,0.0179048,38.3228
-0.638513,-0.059641,46.5521
0.633767,0.0727169,47.7233
-0.30833,0.000411436,17.8735
-0.65165,0.058784,33.6097
0.420477,0.00704231,26.1241
0.313049,-0.105318,3.21732
-0.703719,0.158186,27.9214
0.872823,-0.110596,56.0624
-0.23564,0.0843698,4.45484
0.813773,-0.141526,45.2137
0.25826,-0.0164558,11.4865
0.624299,0.0563709,45.3807
-0.320881,0.172224,15.2765
0.557805,-0.125877,14.8106
0.740114,-0.160111,32.8065
-0.530039,-0.0772091,43.1093
0.500261,-0.145852,5.68042
-0.198463,0.039088,2.87473
-0.48571,0.0184984,25.9856
0.875928,-0.194674,52.8555
-0.51624,0.192661,0.138612
0.595593,-0.13611,17.374
-0.938083,-0.0608398,70.8265
-0.385079,-0.041003,30.1539
0.499536,-0.0996417,13.3576
-0.317448,-0.0617362,30.4427
0.934329,0.105762,71.137
0.886252,-0.170979,55.8292
-0.482597,0.00756701,27.5963
-0.780153,0.00271127,51.0619
-0.824319,0.0615073,51.8506
0.504698,0.107157,45.9668
0.434251,-0.0670456,13.5737
0.878999,0.0819613,64.5607
-0.356768,-0.00994667,22.8147
0.463128,-0.0191308,24.3013
0.823609,0.0298061,57.1328
0.521927,0.0321892,36.3285
-0.738874,0.166982,31.9544
0.445363,-0.036826,19.9154
0.342132,-0.102319,0.403179
0.755136,-0.148222,36.0751
0.52026,-0.0991681,15.3529
-0.391028,-0.0990907,40.1549
-0.561019,0.191291,5.24961
-0.581609,-0.0294948,39.5381
-0.460722,0.0162211,24.6396
0.541867,0.0787392,43.8725
0.81885,0.0915501,60.144
0.940257,-0.0744911,68.7099
-0.930693,0.0334336,67.8096
0.925366,0.106986,70.0649
-0.797855,-0.0961386,58.9944
